"よく　きたなっ！！
かとうせいぶつ！！

わしは、鳥人ぞくの　かしら
　　バードマンキングだ！

きょうりゅう時代の
アステロイドの　らっかによって
おおくの　なかまを　うしなったが、
それにも　めげず
進化しつづけてきた
いだいなる　しゅぞくの　リーダーだ！
よく　きけ！
これからは、あたま！　つまり、
”ちえ”の時代だ！
したの　せかいの　せいぶつは
いまだに、からだを進化させているようだが
また、バカなきょうりゅうたちの
にのまいになるだけだっ！　　しかし、
われわれには、　”うちゅう”という
せかいから　こられたおかたがついている！
あの　おかたから　さずかったクリスタルで
きょうりゅうたちも　はたせなかった
”せかいしはい”を　たっせいするのだっ！
そして、”うちゅう”という　せかいに
とびたつのだっ！

　どうだ？　われわれにきょうカしないか？
　　する
　　しない
よし！！
なかなか、あたま　いいぞ！！

ヌヌヌ……！
かとうせいぶつの　ぶんざいで
ナマイキなっ！！
クリスタルのカを
おもいしれっ！！
",723,"Come on you vulgar
creature!
I am Bird-King, the
boss of the Bird-man.


I am the leader of a 
great tribe that has
continued to evolve,
though we lost many
people by the falling
asteroids.
Listen to me!
This is an age of 
intelligence.
Creatures beneath us
still stick to 
changing their bodies
for strength, but 
they will remain 
stupid.
We had a sage who
came from the 
Universe. Using the
crystal he gave us,
we will rule the world
the way the dinosaurs
couldn't!


Finally we will start
a journey to the 
Universe!
Would you like to
join us?


Yes
No
Well, you are very
smart.

Ah you are a traitor!
The crystal will
teach you a lesson.",688,"Hear me, [lo]wer
creature[!!]

I am [the] head of [the]
Av[ia]ns, [the] B[ir]dman K[in]g!

Leader of a great race
[tha]t has con[ti]nued to
ev[ol]ve, und[is]couraged,
desp[it]e our de[ci]ma[ti]on
by [the] aster[oi]ds [in] [the]
Age of D[in]osaurs!
Now hear [thi]s!
Henceforth[--]bra[in]s[!!]

Th[is] [is] [the] age of
“[in]t[el][li]gence”!

The creatures b[el]ow who
con[ti]nue to ev[ol]ve th[ei]r
bod[ie]s are mere[ly]
repea[ti]ng [the] errors of
[the] foo[li]sh d[in]osaurs.

But [vi]s[it]ors came to us
from a wor[ld] ca[ll]ed
“outer space”!



W[it]h [the]ir g[if]t of [the]
Cryst[al]s, we w[ill] r[ul]e [the]
wor[ld] as [the] d[in]osaurs
cou[ld] not, and f[ly] forth
[in]to [the] wor[ld] of “outer
space”!
 So… why not cooperate
 w[it]h us?
  I w[ill]

  I won['t]

Wonderf[ul]! You have an
exce[ll]ent bra[in]!




>nununu<
The imper[ti]nence of
[lo]wer creatures!

Beh[ol]d [the] power
of [the] Cryst[al]s[!!]
","How d[is]gus[ti]ng… What [is]
[thi]s [thi]ng [tha]t now
befo[ul]s [the] home of [the]
A[vi]ans?


As [the] A[vi]an K[in]g, I [le]ad
a nob[le] race [tha]t rose
to [the] sky, escap[in]g [the]
f[ie]ry impact [tha]t purged
[the] Earth of [the] [lo]wer
d[in]osaurs…
We are NOT to be
[in]s[ul]ted [li]ke [thi]s!

…Can you understand
c[iv][ili]zed speech? L[is]ten,
[the]n!
Henceforth, [it] [is] not
[the] [str]ongest, but [the]
smartest who w[ill] ru[le] [the]
weak! T[hi]s [is] [the] age of
[in]t[el][li]gence!

The bru[ti]sh creatures
[tha]t eat, rut, and
befo[ul] [the] wor[ld] b[el]ow
are an ev[ol]u[ti]onary dead
end, just as [the]
d[in]osaurs of o[ld] were.
But our race has been
[li]fted above [the]m by
messengers from a wor[ld]
c[al][le]d “outer space”!


W[it]h [the]ir g[if]t of [the]
Cryst[al]s, we w[ill] ach[ie]ve
what [the] d[in]osaurs co[ul]d
not[--]wor[ld] dom[in]a[ti]on!


And we w[ill] proceed from
[the]re to “outer space”…

So, [the]n…


Sur[el]y you w[ill] surrender
now, and cooperate [in]
br[in]g[in]g about our
g[lo]rious future?


  Sounds pre[tt]y smart…

  …Never!



Exce[ll]ent… you can see
[the] v[al]ue of [in]t[el][li]gence!

Toge[the]r, we sha[ll]
transcend [thi]s wor[ld] of
[the] stu[pi]d…
As expected of a [lo]wer
creature…


You w[ill] burn [in] [the]
Cryst[al]['s] [li]ght!","'How dirty! A lower creature!

I am the head of the bird-people-tribe, Bird Man King!

Because of the dinosaur era's asteroid fall, we lost many of our comrades, but nonetheless I am the leader of the tribe that has continued to evolve without slipping!

Listen well! From now on, brains! That is, this is the age of intelligence!

The creatures of the world below still seem to be making their bodies evolve, repeating the same failures of the stupid dinosaurs. However, we have been elevated by fellows who came from a world called “outer space!”

With the crystals they gave us, we will achieve the “world domination” that even the dinosaurs could not achieve.

Then, we will fly to the world called “outer space!”

How about it? Won't you cooperate with us?
> Do
> Do not

Wonderful! You have considerable intelligence!

Nununu...
Impertinence, from the social standing of a base creature.
Realize the power of the crystals!"
"
わわっ！！　みつかったっ！！

せっかく　ここまで　いきのびたんだ！
おれたちのことは
ほっといてくれっ！",78,"Oh! I have been
discovered!
We survive with much
difficulty, leave us
alone!
",84,"Waa[!!] An [in]truder[!!]





It['s] been a [str]ugg[le] to
surv[iv]e so [lo]ng.

Just [le]ave us [al]one!


",,
"　ころせー！　ころせー！
　くいまくれー！　さつりくこそが
　わがいきがい！　ウッホッホーのホー！
イエティ
「おっ！？　だれだ？　いったいどうやって
　はいってきたんだ？
　そうか！さっきの　そらの大ばくはつの
　ばくふうで、いりぐちのこおりのドアが
　ふきとんだんだな。すごかったもんな…。
　おれさまは、クリスタルのカによって
　こおりのせかいの　しはいしゃになった
　イエティさまだ！　ウッホ、ウッホ！
　よわい、ホにゅう類のぶんざいで
　つよくなろうと　ガンバッテ進化している
　やつをみると　ムカツクぜ！
　みたところ、おまえも進化しているな？
　　進化して　なにがわるい！
　　もう、進化しません。
　よく　いった！
　おまえが、１万びきめの　エジキだっ！
　オーッ、ホッホー！」
　この　大ウソつきめ！
　おまえが、１万びきめの　エジキだっ！
　オーッ、ホッホー！」",602,"Destroy the creatures.
Destroy them!
That's my destiny.
Hahaha...


Yeti:
""Ah, who are you? 
How did you get in?
I've got it. The big
explosion from the sky
broke the ice 
entrance. That was a
big one!

I am Sir Yeti. I rule
the Ice World using
the power of the
crystal.


I become angry with
weak Mammals who try 
to become strong.
You seem to be 
different.

Have you evolved yet?
Is something wrong.
I stopped evolving.
Well, you have a big
mouth!


Join the rest!


You are a liar!

You must pay!"" 
Ha ha ha...
",558," K[ill]! K[ill]!
 Devour!
 I [li]ve for s[la]ughter!
 Wah hah hah! >uhho<


Ye[ti]:
“Huh? How [the] he[ll]['d] you
 get [in] here, whoever
 you are?


 Oh! Guess [tha]t b[ig]
 exp[lo][si]on ear[li]er b[le]w
 off [the] [ic]e door. Wow!



 The Cryst[al][s'] power has
 made me, [the] m[ig]hty
 Ye[ti], [the] [lo]rd of [the] [ic]e!

 >uhho< >uhho<

 A[ll] [tho]se wimps try[in]g
 so hard to ev[ol]ve
 [str]onger when [the]y['r]e
 just [li][tt][le] mamm[al]s…
 It makes me s[ic]k[!!]

 From [the] [lo]oks of you,
 you['v]e been ev[ol]v[in]g…
  What['s] wrong w[it]h
   ev[ol]v[in]g?
  I don['t] ev[ol]ve anymore

 Fancy t[al]k!

 But you['r]e just ano[the]r
 me[al]! >ohhoho<”


 You['r]e a b[ig] fat [li]ar[!!]

 But you['r]e just ano[the]r
 me[al]! >ohhoho<”


","[#10] K[ill], k[ill], d-d-d[ie]!
  K[ill], k[ill], and eat!
  B[lo]od and s[la]ughter,
  B[lo]od and [la]ughter,
  La, [la], [la]! [#10]
Wahahahahaaaa!
Oh! Who['s] [the]re? How['d]
you get [in] here?
Did [tha]t huge exp[lo][si]on
[in] [the] sky b[lo]w [the] [ic]e
door o[ff] [the] entrance?
That['s] impress[iv]e!
Thanks to [the] Cryst[al]['s]
power, I['v]e become [the]
emperor of [the] wor[ld] of
[ic]e… [the] Ye[ti] Lord!


Al[tho]ugh [the] weaker
mamm[al]s keep try[in]g to
ev[ol]ve and surpass me…
[it]['s] so irr[it]a[ti]ng[!!]


You sure [lo]ok [li]ke you['r]e
done some ev[ol]v[in]g…
  What['s] so bad about
    ev[ol]v[in]g?
  Nope, no ev[ol]v[in]g
    here…
You t[al]k too much.

I've [al]ready eaten
[tho]usands [li]ke you!

Wahahaa!
Hah, what a bo[ld] [li]ar!

I've [al]ready eaten
[tho]usands [li]ke you!

Wahahaa!","'Kill! Kill! Devour everything! Slaughter is my purpose! Uhhohooonohoo!

Oh! Who's that? How the heck did you get in here?

Ah, the blast from the big explosion in the sky earlier must have blown off the ice door on the entrance. Amazing thing...

I'm Yeti-sama, who became the leader of the ice world because of the power of the crystals! Uhho, uhho!

I'm irritated because those with the status of weak mammals keep trying so hard to evolve to become strong.

From your appearance, are you also evolving?

> I evolve; what's wrong with it?
> I don't evolve anymore.

You talk a lot! You'll be my 10,000th victim! Ooohohoo!

This lying doofus! You'll be my 10,000th victim! Oooohohoo!"
"みなみのたいりくには、
”まえあしで、ものをつかめる”という
せいぶつがいるそうだ…。
なんでも、”どうぐ”というものをつかって
こうげきしてくるらしいから、
きをつけたほうがいいぞ！",138,"There are creatures
who can hold things
in their front legs 
called ""Tools"".


Be careful with them
because they can 
cause much damage.",146,"There are supposed to
be some creatures to
[the] south who can grab
stuff w[it]h th[ei]r
forepaws.

You['d] be[tt]er be caref[ul],
or [the]y m[ig]ht use [the]ir
“to[ol]s” to a[tt]ack you!



","I['v]e heard of creatures
c[al][le]d “To[ol]-Users” on [the]
sou[the]rn con[ti]nent, who
can ho[ld] [thi]ngs [in] [the]ir
front paws.

And [the]y['ll] bonk you hard
on [the] head w[it]h [tho]se
“to[ol]s” [if] you['r]e not
caref[ul]!


","On the southern continent, there seem to be creatures called “They can carry things in their forelimbs.”

What's more, they can use things called “tools,” and it seems like they hit you, so you'd better watch out!"
"みなみのたいりくには、
”まえあしで、ものをつかめる”という
せいぶつがいるそうだ…。
なんでも、”どうぐ”というものをつかって
こうげきしてくるらしいから、
きをつけたほうがいいぞ！",138,"There are creatures
who can hold things
in their front legs 
called ""Tools"".


Be careful with them
because they can 
cause much damage.",146,"There are supposed to
be some creatures to
[the] south who can grab
stuff w[it]h th[ei]r
forepaws.

You['d] be[tt]er be caref[ul],
or [the]y m[ig]ht use [the]ir
“to[ol]s” to a[tt]ack you!



","I['v]e heard of creatures
c[al][le]d “To[ol]-Users” on [the]
sou[the]rn con[ti]nent, who
can ho[ld] [thi]ngs [in] [the]ir
front paws.

And [the]y['ll] bonk you hard
on [the] head w[it]h [tho]se
“to[ol]s” [if] you['r]e not
caref[ul]!


",
"おい！
お、おれは　みたんだ！

ぎんいろにかがやく、ふしぎな鳥？がそらを
とんでいるのを！　あんな鳥、いままで
みたことないぞ！",124,"Hey!
I saw it!
I saw a silver
shining object like
a bird flying.
I've never seen such
a bird!

",105,"Whoa! W-what was [tha]t?





Some[thi]ng sh[in]y and
s[il]very[--]a w[ei]rd b[ir]d?[--]
f[le]w [in]to [the] sky!

I['v]e never seen
a b[ir]d [li]ke [tha]t!
",,
"かくれステゴザウルス
「わあー！！
　また、テキが　やってきたあー！！」
「おねがいだから　おそわないでくれよぉ。
　ぼくらは　おとなしく　いきていたい
　だけなんだ……。
　みのがしてくれよぉ……！」
　　みのがす
　　みのがさない
「えっ！？　ほんと？　ありがとう！
　おれいに、ちょっと　おもしろい
　ウワサばなしを　きかせてあげるよ。
　ネコのようなカオに、ウサギのような
　からだをした　どうぶつが、
　いままで　みたこともない　どうぶつに
　進化して、みなみのたいりくにある
　ホコラに　あつまっている　そうだよ。」

　しかたがない……。
　それじゃ、ぼくらも　みをまもるために
　たたかわなくちゃ……。",484,"
Hidden Segosaurus:

Wah!
""Here comes another
enemy!""
""Don't attack us 
please! We like to
live in peace.""
""Please leave us 
alone!""


Let them be
Do not let them be

""Really? Thank you!""

""I will tell you a 
secret for your 
kindness.""
In the cave at the
Southern continent,
there are strange 
creatures no one has
ever seen before.
They evolved with the
face of a cat and the 
body of a rabbit.

We can't help it.
We have to fight to
protect ourselves.",488,"H[id]den Stegosaurs:
“Waa[!!] Ano[the]r enemy[!!]”

“P[le]ase, don['t] [thr]eaten
 us. A[ll] we want [is] to
 [li]ve qu[ie]t[ly]…
 W[ill] you [le]t us be?”

  Let [the]m be

  Don['t] [le]t [the]m be

“Oh! Rea[ll]y? Thank you[!!]
 In return, here['s] a
 rumor you m[ig]ht [fi]nd
 [in]teres[ti]ng.


 Near a shr[in]e on [the]
 con[ti]nent south of
 here, [the]re['s] a group
 of creatures w[it]h
 cat-[li]ke heads and
 rabb[it]-[li]ke bod[ie]s.
 And [it]['s] s[ai]d [tha]t [the]y['v]e
 ev[ol]ved [in]to creatures
 comp[le]te[ly] un[li]ke any
 o[the]r…”


 That['s] [it], [the]n…
 We['ll] have to [fi]ght to
 protect ours[el]ves.



","Ahh! They found me!

A[ll] I can do [is] p[le]ad for
my [li]fe… my k[in]d [is] no
[thr]eat to anyone now.

P[le]ase show mercy…

  Go [in] peace.

  Ev[ol]u[ti]on [is] merc[il]ess!

Re[al][ly]?

Words can['t] express my
gra[ti]tude. But maybe a
story I heard w[ill] h[el]p
you…
Some anim[al]s w[it]h a cat-
[li]ke face and a rabb[it]-
[li]ke body once [li]ved
near a mounta[in] shr[in]e
on [the] sou[the]rn
con[ti]nent.
But [it]['s] said [tha]t [the]y['v]e
now ev[ol]ved [in]to a
dangerous predator
un[li]ke any o[the]r…


If on[ly] [the]re were
ano[the]r way…

But we['ll] [fi]ght for our
surv[iv][al] as [lo]ng as we
can.
","“Wah! An enemy showed up again!

Since I ask it, please don't attack us. We only want to live quietly. Please overlook us.”
> Overlook
> Don't overlook

“Eh? Really? Thank you! In gratitude, I'll tell you an interesting rumor.

Animals that had a face like a cat and a body like a rabbit that have evolved like no other creature before seem to have gathered at a small shrine on the southern continent.”

“It can't be helped. In that case, we too will fight to defend ourselves.”"
"わたしたちは、きのとおくなるようなむかし
から、みどりを　みまもりつづけている
両せい類……。
さいきん、みどりがふえて
うれしくおもっています。

これからも、われわれは　みまもりつづけ
ますぞ！　この　ほしが　あおく　かがやき
つづけるかぎり……。",201,"We are the Amphibians
who monitor the plant
life.
We are pleased to see
the plant life 
increasing.
We will continue
to monitor the plant
life as long as the
sky is blue.

",185,"S[in]ce [ti]me immemor[ia]l, we
amp[hi]b[ia]ns have watched
over green [la]nds.
We are p[le]ased w[it]h [the]
recent [in]crease [in]
p[la]nt [li]fe.
But our watch goes on!

For so [lo]ng as [thi]s
p[la]net sh[in]es b[lu]e…


",,
"
そらから、ひそひそごえがきこえる…。

ひそひそごえ　A
「もう、進化そうさの　じっけんは、
　おわりにしよう！」
ひそひそごえ　B
「そのほうが　いいですよ！」

ひそひそごえ　A
「われわれのせんぞの　しっぱいを、
　このほしのせいぶつには　くりかえして
　もらいたくなかったから、このような
　じっけんを　つづけてきたが、それは、
　われわれの　あやまりだった…。
　進化じっけんそうちのクリスタルを
　ぜんぶ　かいしゅうしろっ！」

ひそひそごえ　B
「そ、それが、　じつは、あのクリスタルの
　ひみつが　わかった　せいぶつがいまして
ひそひそごえ　A
「ばかなっ！？　あれは、われわれとおなじ
　しゅぞくでないと、わからないはずだぞ？
　…………………　ま、まさか！？
　われわれとおなじ　せいぶつが
　たんじょうしたのでは？？」",604,"You hear someone 
whispering.

Whisper A:
""We should stop the
evolution experiment.""
Whisper B:
""I agree with you.""

Whisper A:
""We have continued
this experiment to 
try and avoid the
evolutionary mistakes
our ancestors made.
But this was wrong.
Recall all of the 
crystals used in the
experiment!""


Whisper B:
""I am afraid some of
the creatures learned
of the power of the
crystals.""

Whisper A:
""What!? Only beings
from our tribe
can understand
the secret of the 
crystals.
I wonder...
Are there other
creatures like us.""",562,"You hear vo[ic]es
wh[is]per[in]g from [the] sky…




Wh[is]per A:
“It['s] [ti]me to end [the]
 expe[ri]ments [in]
 ma[ni]p[ul]a[ti]ng ev[ol]u[ti]on[.”]
Wh[is]per B:
“That wou[ld] be best[.”]
Wh[is]per A:
“We['v]e proceeded w[it]h
 [the]se expe[ri]ments so
 [thi]s p[la]net['s] creatures
 wou[ld]n['t] repeat our
 ancestor[s'] fa[il]ures.
 But [tha]t was a m[is]take…

 Retr[ie]ve a[ll] [the] Cryst[al]
 equ[ip]ment used [in] [the]
 expe[ri]ments[!”]

Wh[is]per B:
“B-but… The truth [is],
 [the]re are creatures
 who know [the] secrets
 of [the] Cryst[al]s…”

Wh[is]per A:
“R[id]ic[ul]ous! No one not
 of our k[in]d cou[ld]
 understand…


 …C-cou[ld] [it] be[?!]

 Have creatures [li]ke us
 been born…?”


","You hear wh[is]pers from
[the] sky…




A:
“Capta[in]! I [thi]nk [it]['s] [ti]me
 for us to canc[el] [thi]s
 experiment[.”]
B:
“…agreed…”
A:
“We['v]e just been
 repeat[in]g our
 ancestor[s'] m[is]takes,
 and [li]fe on [thi]s p[la]net
 has su[ff]ered for [it].
 We [tho]ught we co[ul]d
 [fi]x [thi]ngs, but we
 were wrong.
 So… I['ll] arrange to
 have [the] cryst[al] dev[ic]es
 deac[ti]vated[.”]
B:
“…but [the]ir secrets are
 known…

 Not a[ll] rema[in] w[it]h[in] our
 contr[ol]…”
A:
“But [tha]t['s] impos[si]b[le]!
 None of [thi]s wor[ld]['s]
 creatures co[ul]d use
 [the] cryst[al]s w[it]hout
 our super[vi][si]on.
 Un[le]ss…

 Co[ul]d a spec[ie]s capab[le]
 of understand[in]g our
 techn[ol]ogy have
 ev[ol]ved [al]ready[?”]","Whispered voice A: “Soon, let's conclude the evolution manipulation experiment.”

Whispered voice B: “You're right.”

Whispered voice A: “We repeated our ancestors' mistakes on the creatures of this world. Since we didn't want to accept it, we've been continuing this experiment, but that was our error. Collect all the experimental crystal devices.”

Whispered voice B: “About that... the fact is, there are creatures who understand those crystals' secrets.”

Whispered voice A: “That's... absurd? Surely if they're not a tribe like us, they don't understand that? ...Could it be?? Could a creature like us have been born?”"
"わわっ！！
ゆるしてくれっ！
われわれが　わるかった！！
もう、このほしのせいぶつ進化に、にどと
よけいなまねはしないから！

　ゆるしてくれっ！！
　　ゆるす
　　ゆるさない！
やっぱりなー！
さようならあー！

そ、そうかっ！
なんと！こころのひろい　せいぶつなんだ！

おれいに
われわれのほしまで、つれてってあげよう！
",245,"Wah!
Forgive us we were
wrong!
We regret our action,
and we will never
interfere again.
Forgive us!
Forgive them
Don't forgive them
I am sure you will
do it.


Good-bye.


Thank you so much.

What an open minded
creature!

For your kindness we
will take you to our
planet.",297,"Waagh[!!] Forg[iv]e us!
What we d[id] was wrong!

We['ll] never aga[in] medd[le]
w[it]h ev[ol]u[ti]on on [thi]s
p[la]net!
 Forg[iv]e us!

  Forg[iv]e

  Don['t] forg[iv]e!

R-rea[ll]y[?!]
What a generous
creature!

In return, we['ll] [in]v[it]e
you back to our p[la]net!
We don['t] b[la]me you!

Farewe[ll][--][!!]



","Augh[!!]

P[le]ase, forg[iv]e us! We
accept respon[si]b[ili]ty
for our errors.

We['v]e done our best to
return [thi]s wor[ld]['s]
ev[ol]u[ti]on to norm[al],
and we w[ill] [le]ave [in]
peace now.

P[le]ase a[ll]ow us to
[le]ave peacefu[ll]y…
  I forg[iv]e you

  I can['t] forg[iv]e you

We deserve no [le]ss…

Goodbye.



R-re[al][ly]?

Remarkab[le]!



To [thi]nk [tha]t [the] tri[al]s
of ev[ol]u[ti]on co[ul]d have
produced a creature
capab[le] of such
k[in]dness…

P[le]ase [le]t us show you
our wor[ld], [in] [tha]nks.




","“Wawa! Forgive us! We were bad! We'll never again behave excessively towards the evolution of this world's creatures! Forgive us!”
> I forgive
> I don't forgive!

“As expected... Goodbye...”

“R-really? How? What a generous creature! In gratitude, we'll take you to our planet”"
"おいらたちゃ、えん人！
クリスタルのカによって”どうぐ”が
つかえるようになった　しゅぞくさ！
あんなべんりなクリスタルを、ほかの
せいぶつに　つかわせてなるものか！
ウッキーー！！",136,"We are the Monkey
Human tribe.

We can use tools by 
the power of crystals.

We have to keep such
crystals in our hands.


Oogi...
",144,"We['r]e [the] Sim[ia]ns!

We can use “to[ol]s”
'cause of [the] Cryst[al][s']
power!

Ya [thi]nk we['ll] [le]t anyone
[el]se get [the]ir hands on
such usef[ul] Cryst[al]s?


>uk[ki]<
",">ukk< We['r]e To[ol]-Users!

We [le]arned how to use
to[ol]s by study[in]g
“Cryst[al] power”!

We saw how handy [tho]se
Cryst[al]s are to o[the]r
creatures!

>uki<

",“We're the ape people! Our tribe became able to use “tools” because of the Crystal's power! Aren't there other creatures who've been made to use those handy creatures?”
"いつか、クリスタルのなぞをといて、
ひがしのたいりくにすむせいぶつ　のように
かしこくなってやるんだ！　ウッキーー！",99,"We will become smart
like the creatures of
the continent in
the east.
We must solve the
secret of the 
crystals in order
to do this.


Oogi..
",155,"We['ll] crack [the] Cryst[al][s']
secret one day, and
[the]n we['ll] be as smart as
[the] creatures [in] [the]
east!
>uk[ki]<
",,
"ストーンサークルの　まんなかで
あそんでいたなかまが、とつぜんすがたを
けしてしまった！
どこへ　いっちまったんだろう……。
ウッキーーー！
",122,"A friend of mine was
playing in the circle
of stones and suddenly
disappeared.
Where is he?


Oogi...
",112,"Some Sim[ia]ns p[la]y[in]' r[ig]ht
[in] [the] m[id]d[le] of [tha]t stone
[ci]rc[le] just van[is]hed!

Where cou[ld] [the]y['v]e
gone? >uk[ki]k[ki]<
",">uk< They say [tha]t
anyone who p[la]ys too
c[lo]se to [the] center of
[tha]t stone [ci]rc[le] just
van[is]hes!

I wonder where [the]y
go…?




",“A friend of mine who was playing in the center of the stone circle suddenly seemed to vanish! I wonder where they went?”
"
ガイアです。

おねがいがあります。
へいわを　あいする”クジラぞく”が

クリスタルによって
らんぼうになってしまった、ラーゴンぞくに
こうげきされています。
ラーゴンぞくを　こらしめて、
”クジラぞく”を　すくってあげて
ください！",201,"I am Gaia.
Please do me a favor.
The crystal turned the
Rogons into violent
creatures.
They have been 
attacking the whales.
Please defeat the 
Rogons and save the
whales.

",186,"Th[is] [is] Ga[ia].

I have a request.



The peace-[lo]v[in]g wh[al]es
are be[in]g a[tt]acked by
some “Lagons[,”] who have
become [vi]o[le]nt because
of [the] Cryst[al]s.

Co[ul]d you p[le]ase h[el]p
out [the] wha[le]s and teach
[tho]se Lagons a [le]sson?



","It['s] Ga[ia]!

I have a request.
Those “Cryst[al]s” are
caus[in]g troub[le] back [in]
[the] ocean…
Some peacef[ul] mamm[al]s
c[al][le]d “wha[le]s” are be[in]g
harassed by an army of
“Lagons[.”]


Co[ul]d you p[le]ase h[el]p
out [the] wha[le]s and teach
[tho]se Lagons a [le]sson?



","“The peace-loving whales are being attacked by the Lagon tribe, who have been turned violent because of the Crystals. Please discipline the Lagons and save the whales!”"
"われわれは、魚から進化しつづけた
魚人ぞく、　ラーゴン！

さいきん、りくからやってきた　やつらが
なわばりをつくったと　きいて、いまから
せめいるところだ！
ん？
おまえ、そのからだは…！？

さては　おまえも、やつらのなかまだなっ！
ゆるせーん！！
",219,"We are Rogons.
We have evolved from
fish.
We heard some 
creatures from land
took over our domain,
so we are going to
attack them.

By the way, you look
like ...
",175,"We are [the] Lagons[--]
Ich[thi]ans who have
ev[ol]ved from f[is]h!



We['v]e heard [the] [la]ndf[ol]k
have been c[la]im[in]g
terr[it]ory [la]te[ly], so we['r]e
at war w[it]h [the]m now.

…Huh? Your body…
You['r]e one of [the]m!
We won['t] t[ol]erate [thi]s[!!]




","We Lagons have [in]her[it]ed
[the] sea from our f[is]h
ancestors!



There are reports of
[la]nd creatures try[in]g to
carve out [the]ir own sea
k[in]gdom… so [the] Gener[al]
has ordered us to dr[iv]e
[the]m back to [the] [la]nd!
Wa[it]… That body…

You don['t] [lo]ok [li]ke a
f[is]h!

You['r]e not [al][lo]wed here!","“We are the tribe of fish-people who have continued to evolve from fish, the Lagons.

Recently, some doofuses from land have heard that we've made a territory, and they're about to invade.

Huh? Your body...

You must be one of them too! I won't allow it!”"
"クジラぞくに、きょうりょくするのは
おまえか！？

うみを　しはいできるのは、クリスタルの
ごかご　を　えた、われわれ
ラーゴンぞくだけだ！
いちど、りくで進化し、ふたたび　うみに
もどり、われわれのしはいに　もんくをつけ
ているクジラたちを、
われわれは、ゼッタイゆるさない！
うみは、魚のものだ！！！

　おい！オレのいいぶんは　ただしいよな？
　　なるほど”いちり”ある。
　　だからといって　こうげきするのは……
そうだよな！　うん！　きにいった！
おまえを　われわれ　ラーゴンぞくの
なかまに　してやろうじゃないか！
なにーー！！
おまえは　クジラぞくを　みとめるのか！？
ゆ、ゆるさーーん！！",458,"You are the one who
helped the whales.

We are protected by 
the power of the 
crystal. We Rogons
can only rule the
sea.

We can not allow 
whales to stay. Once
they evolved 
themselves to become
creatures of land,
now they have returned
to the sea to oppose
our rule. The sea is
our territory.
Well, I have a point
do I not?


I agree with you.
I don't agree with you.
That's right.
I am very pleased with
your progress.

What!

You side with the
whales!

I don't approve of
you.
",518,"You[?!] You['r]e h[el]p[in]g [the]
wh[al]es[!!]

On[ly] we Lagons, b[le]ssed
by [the] Cryst[al]s, can r[ul]e
[the] sea!
The mamm[al]s [le]ft [the] sea,
ev[ol]ved, and returned…
and now [the]y object to
our r[ul]e!


It['s] u[tt]er[ly] [in]t[ol]erab[le]!

The sea b[el]ongs to [the]
f[is]h[!!]


 Hey! Aren['t] I r[ig]ht to
 protest?
  I see your po[in]t…

  But [the]se a[tt]acks…

Darn r[ig]ht. Uh-huh!
I [li]ke you!

Why not jo[in] [the] Lagons?


Whaaaat[?!]

You approve of [the]
wh[al]es[?!]

I-Int[ol]erab[le][!!]
","You[?!] You['r]e [the] one
h[el]p[in]g [the] wha[le]s!




We, [the] Lagons, have
been chosen by [the]
Cryst[al]s to be [the] so[le]
ru[le]rs of [the] sea!


For [tho]se wha[le]s to go
o[ff] and ev[ol]ve on [la]nd…
and [the]n presume to
return to [the] sea and
comp[la][in] about us?
It['s] unforg[iv]ab[le]!
We[ll]? You see my po[in]t
of v[ie]w… r[ig]ht[?!]
  It does seem unf[ai]r…

  That st[ill] doesn['t]
    jus[ti]fy war.
G[la]d you agree!

Mmm… I [lo]ve yes-f[is]h!

Why don['t] you jo[in] up
w[it]h [the] Lagon army?
Whaaat[?!] You['r]e tak[in]g [the]
wh[al]es' [si]de[?!]

Abs[ol]ute[ly] unforg[iv]ab[le][!!]


",
"
ねえ、ぼくらのはなしをきいておくれよ…。

そのむかし、ぼくらのせんぞは、てんくうに
しろをきずき、うちゅうまでいこうとしたら
しいんだ…。
でも、なにかのカによって、そらをついほう
されたんだって……。

それで、ぼくらには、ハネがないのさ…。
ああ、そらが　こいしいよ……。
",213,"Please listen to my
story.

A long time ago, our
ancestors built a 
castle that reached 
far into the sky. 
They had tried to 
reach the universe
but were removed by
some strange force.

That is why we don't
have wings.
",236,"…Cou[ld] you [li]sten to
our story?




Once, [lo]ng ago, [it]['s] s[ai]d
our ancestors bu[il]t a
cast[le] [in] [the] heavens,
and [str]ove to reach
outer space.

But [the]n, some force
ban[is]hed [the]m from [the]
sk[ie]s.



…And [tha]t['s] why we have
no w[in]gs.

Oh, our b[el]oved sk[ie]s…


","Can I te[ll] you a story?





Long ago, our
ancestors bu[il]t a
cast[le] [in] [the] sky and
dreamed of ascend[in]g
to “outer space[.”]

Because of [the]ir hubr[is],
[the]y were ban[is]hed
forever from [the] sky.

And so, we['r]e now birds
w[it]h no w[in]gs.
But [the] sky [is] st[ill]
our home…




",
